PLOT_CODE,TYPHA_PRESENT,SITE,REFERENCE,SAMPLE_YEAR,TYPE,INLAND,SHEAR_BOOM,LOG_FENCE,OFFSHORE_STRUCTURE,CREATION_YR,AGE,SAMPLING_AGE,AREA_MAPPED,AREA_INTENDED,RIVER,ARM,M_UPRIVER,KM_UPRIVER,GRAZING,ELEVATION,ELEV_ADJ,ELEV_ADJ_D,PROX_CHAN,CARELYN_MH,ALL_RICH,NAT_RICH,NN_RICH,SHANN,SIMP,RC_Native,RC_NonNative,RC_Invasive,RC_Unknown
Gunderson-1-22,no,GUN,No,2021,Protruding,No,NO,NO,NO,2014,7,7,NA,4750.97,Fraser,Main,22913,22.91,2,1.029999971,1.029999971,10.29999971,22.38,57,6,3,3,0.57273058,0.37111746,99.1017964,0.2994012,0.2994012,0.2994012
Gunderson-1-23,no,GUN,No,2021,Protruding,No,NO,NO,NO,2014,7,7,NA,4750.97,Fraser,Main,22913,22.91,2,0.769999981,0.769999981,7.69999981,36.31,77,7,4,3,1.014857229,0.601376645,60.2649007,19.8675497,0,19.8675497
Gunderson-1-3,no,GUN,Yes,2021,Protruding,No,NO,NO,NO,2014,7,7,NA,4750.97,Fraser,Main,22913,22.91,2,1.090000033,0.890000033,8.90000033,45.05,NA,12,7,5,0.543938479,0.23893996,90.3587444,0.4484305,9.1928251,0
Gunderson-1-5,no,GUN,Yes,2021,Protruding,No,NO,NO,NO,2014,7,7,NA,4750.97,Fraser,Main,22913,22.91,2,1.360000014,1.160000014,11.60000014,55.68,78,11,7,4,0.953687097,0.399408284,5.9360731,2.5114155,91.5525114,0
Gunderson-1-6,no,GUN,No,2021,Protruding,No,NO,NO,NO,2014,7,7,NA,4750.97,Fraser,Main,22913,22.91,2,0.899999976,0.899999976,8.99999976,12.25,118,11,6,5,1.026336505,0.58819163,94.7126437,2.9885057,2.2988506,0
Gunderson-2-11,no,GUN,No,2021,Protruding,No,NO,NO,NO,2014,7,7,NA,4750.97,Fraser,Main,22913,22.91,2,0.600000024,0.600000024,6.00000024,6.65,NA,2,1,1,0,0,9.0909091,90.9090909,0,0
Gunderson-2-4,no,GUN,No,2021,Protruding,No,NO,NO,NO,2014,7,7,NA,4750.97,Fraser,Main,22913,22.91,2,0.629999995,0.629999995,6.29999995,14.25,NA,5,2,3,0.693147181,0.5,1.9230769,98.0769231,0,0
Gunderson-2-7,no,GUN,No,2021,Protruding,No,NO,NO,NO,2014,7,7,NA,4750.97,Fraser,Main,22913,22.91,2,0.289999992,0.289999992,2.89999992,2.34,NA,1,0,1,0,1,0,100,0,0
Gunderson-2-8,no,GUN,No,2021,Protruding,No,NO,NO,NO,2014,7,7,NA,4750.97,Fraser,Main,22913,22.91,2,0.439999998,0.439999998,4.39999998,6.09,NA,1,0,1,0,1,0,100,0,0
REF-11-1-01,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,0.99000001,0.79000001,7.9000001,16.84,134,8,7,1,0.378526476,0.167269535,98.8009592,1.1990408,0,0
REF-11-1-02,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,1.389999986,1.189999986,11.89999986,31.27,46,9,6,3,1.132984447,0.605366861,16.8202765,2.3041475,80.875576,0
REF-11-1-03,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,1.230000019,1.030000019,10.30000019,4.09,148,3,3,0,0.017302672,0.004427215,100,0,0,0
REF-11-1-04,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,0.569999993,0.569999993,5.69999993,19.58,NA,5,4,1,0.79571882,0.446657613,87.5776398,12.4223602,0,0
REF-11-1-05,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,0.189999998,0.189999998,1.89999998,1.94,122,4,4,0,0.429413433,0.225865333,100,0,0,0
REF-11-1-06,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,1.370000005,1.170000005,11.70000005,29.48,104,6,3,3,0.923840706,0.553633218,94.4444444,1.3888889,4.1666667,0
REF-11-1-07,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,0.910000026,0.710000026,7.10000026,4.08,137,5,5,0,0.119533543,0.041690507,100,0,0,0
REF-11-1-08,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,0.49000001,0.49000001,4.9000001,14.6,NA,7,6,1,0.851148935,0.469685902,98.6666667,1.3333333,0,0
REF-11-1-09,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,0.920000017,0.920000017,9.20000017,29.34,NA,9,5,4,1.157595696,0.657136106,63.4482759,35.1724138,0.6896552,0.6896552
REF-11-1-10,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,-0.150000006,-0.350000006,-3.50000006,0,122,3,3,0,0.509883565,0.32180794,100,0,0,0
REF-11-1-11,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,1.149999976,1.149999976,11.49999976,40.86,NA,8,3,5,1.098612289,0.666666667,1.6042781,1.0695187,96.7914439,0.5347594
REF-11-1-12,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,1.039999962,0.839999962,8.39999962,9.98,163,8,5,3,0.270602845,0.103812502,91.576414,4.8134777,3.6101083,0
REF-11-1-13,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,0.819999993,0.819999993,8.19999993,18.88,NA,8,6,2,0.942154587,0.49071543,90.3508772,0.877193,8.7719298,0
REF-11-1-14,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,1.360000014,1.160000014,11.60000014,32.19,88,6,3,3,0.663284935,0.404521118,6.9373942,1.6920474,91.3705584,0
REF-11-1-15,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,1.379999995,1.179999995,11.79999995,5.9,139,6,5,1,0.142355924,0.054517081,99.8786408,0,0.1213592,0
REF-11-1-16,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,0.879999995,0.679999995,6.79999995,16.95,144,5,4,1,0.128166889,0.044845745,99.8915401,0.1084599,0,0
REF-11-1-17,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,1.179999948,0.979999948,9.79999948,35.98,NA,14,11,3,0.755458754,0.492243278,62.6754748,0.0825764,37.2419488,0
REF-11-1-18,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,1.149999976,1.149999976,11.49999976,41.19,NA,9,4,5,0.793730055,0.390532544,12.3809524,0.952381,58.0952381,28.5714286
REF-11-1-19,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,1.519999981,1.319999981,13.19999981,41.63,NA,4,1,3,0,0,25,25,50,0
REF-11-1-20,no,REF11,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,0.949999988,0.949999988,9.49999988,36.73,103,10,7,3,1.589303153,0.761748959,33.8842975,33.0578512,33.0578512,0
REF13-1-01,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,0.99000001,0.79000001,7.9000001,29.02,147,8,5,3,0.164823695,0.061359333,95.1612903,2.3041475,2.5345622,0
REF13-1-02,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.850000024,1.850000024,18.50000024,62.32,128,8,4,4,0.972474474,0.563483119,85.665529,7.5085324,6.8259386,0
REF13-1-03,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.600000024,1.400000024,14.00000024,25.85,201,6,6,0,0.236717963,0.084957001,100,0,0,0
REF13-1-04,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.559999943,1.559999943,15.59999943,34.54,130,8,5,3,0.983159186,0.538108356,73.3333333,0,26.6666667,0
REF13-1-05,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.179999948,0.979999948,9.79999948,8.36,137,2,2,0,0.01576576,0.004424757,100,0,0,0
REF13-1-06,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.440000057,1.240000057,12.40000057,17.35,165,3,2,1,0.009102026,0.002347415,99.8826291,0.1173709,0,0
REF13-1-07,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.669999957,1.669999957,16.69999957,52.37,147,9,6,3,1.145516737,0.617715921,77.1784232,12.4481328,10.373444,0
REF13-1-08,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.320000052,1.320000052,13.20000052,42.88,NA,5,2,3,0.142505867,0.062434964,50,0,50,0
REF13-1-09,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.700000048,1.700000048,17.00000048,33.3,NA,8,4,4,1.386294361,0.75,5.4054054,27.027027,67.5675676,0
REF13-1-10,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.399999976,1.399999976,13.99999976,48.74,141,5,2,3,0.304636097,0.165289256,6.0773481,0,93.9226519,0
REF13-1-11,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.549999952,1.549999952,15.49999952,28.61,118,5,4,1,0.679598631,0.466688983,99.8191682,0.1808318,0,0
REF13-1-12,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.480000019,1.480000019,14.80000019,10.98,121,6,5,1,0.195864503,0.075625175,99.7005988,0.2994012,0,0
REF13-1-13,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.25999999,1.25999999,12.5999999,38.35,146,5,2,3,0.362210557,0.207612457,35.4166667,22.9166667,41.6666667,0
REF13-1-14,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.519999981,1.519999981,15.19999981,21.66,118,6,4,2,0.793730055,0.390532544,17.5675676,1.3513514,81.0810811,0
REF13-1-15,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.480000019,1.480000019,14.80000019,49.32,137,8,5,3,1.157362374,0.603783895,69.9421965,0.5780347,29.4797688,0
REF13-1-16,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.519999981,1.319999981,13.19999981,15.79,145,3,2,1,0.009102026,0.002347415,99.8826291,0.1173709,0,0
REF13-1-17,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.419999957,1.219999957,12.19999957,14.86,161,3,2,1,0.008040839,0.002036658,99.898167,0.101833,0,0
REF13-1-18,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.799999952,1.799999952,17.99999952,62.12,126,6,3,3,0.367649477,0.169421488,88,8,4,0
REF13-1-19,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,0.879999995,0.679999995,6.79999995,3.09,158,2,2,0,0.01392474,0.003831404,100,0,0,0
REF13-1-20,no,REF13,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,0.75,0.55,5.5,10.74,151,5,3,2,0.024580048,0.006627962,99.6688742,0.3311258,0,0
REF14-1-1,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.930000007,0.730000007,7.30000007,36.55,120,5,3,2,0.190790031,0.085376463,97.7178423,0,2.2821577,0
REF14-1-10,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.529999971,0.529999971,5.29999971,13.45,NA,1,1,0,0,0,100,0,0,0
REF14-1-11,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.670000017,0.470000017,4.70000017,1.7,85,3,3,0,0.23252902,0.100609418,100,0,0,0
REF14-1-12,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.720000029,0.520000029,5.20000029,25.02,113,4,3,1,0.295820329,0.129855508,99.8632011,0.1367989,0,0
REF14-1-13,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.819999993,0.619999993,6.19999993,32.54,139,5,4,1,0.527160204,0.325399597,99.8011928,0.1988072,0,0
REF14-1-14,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.75999999,0.55999999,5.5999999,21.51,95,2,2,0,0.108471339,0.044421488,100,0,0,0
REF14-1-15,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.560000002,0.360000002,3.60000002,5.7,85,1,1,0,0,0,100,0,0,0
REF14-1-16,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.379999995,0.179999995,1.79999995,7.33,87,3,3,0,0.598157472,0.398878792,100,0,0,0
REF14-1-17,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.50999999,0.30999999,3.0999999,0.63,17,2,2,0,0.175975125,0.081484835,100,0,0,0
REF14-1-18,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.670000017,0.470000017,4.70000017,23.61,113,2,2,0,0.01440241,0.003984048,100,0,0,0
REF14-1-19,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,1.110000014,0.910000014,9.10000014,44.52,90,3,3,0,0.079993731,0.02852599,100,0,0,0
REF14-1-2,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.899999976,0.699999976,6.99999976,22.15,129,4,3,1,0.123085737,0.04418634,99.8877666,0.1122334,0,0
REF14-1-20,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.910000026,0.710000026,7.10000026,26.55,140,3,3,0,0.164596939,0.071912546,100,0,0,0
REF14-1-3,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.829999983,0.629999983,6.29999983,29.23,117,2,2,0,0.012866047,0.003496493,100,0,0,0
REF14-1-4,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.939999998,0.739999998,7.39999998,19.25,109,3,2,1,0.296715257,0.1596875,99.8751561,0.1248439,0,0
REF14-1-5,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.610000014,0.410000014,4.10000014,3.69,72,2,2,0,0.01440241,0.003984048,100,0,0,0
REF14-1-6,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.860000014,0.660000014,6.60000014,13.74,102,3,3,0,0.115970768,0.044778506,100,0,0,0
REF14-1-7,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,1.090000033,0.890000033,8.90000033,40.33,139,2,1,1,0,0,98.8372093,1.1627907,0,0
REF14-1-8,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,1.190000057,1.190000057,11.90000057,43.46,89,3,2,1,0.598269589,0.408163265,99.7150997,0.2849003,0,0
REF14-1-9,no,REF14,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.829999983,0.629999983,6.29999983,5.18,66,2,2,0,0.012309089,0.00332225,100,0,0,0
Ref-17-1-1,no,REF17,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,0.889999986,0.689999986,6.89999986,11.75,170,2,2,0,0.060498294,0.021736505,100,0,0,0
Ref-17-1-10,no,REF17,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,1.330000043,1.130000043,11.30000043,15.1,146,3,3,0,0.679940256,0.44352995,100,0,0,0
Ref-17-1-11,no,REF17,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,1.809999943,1.609999943,16.09999943,38.85,NA,6,4,2,0.284578967,0.137827932,93.5064935,2.1645022,4.3290043,0
Ref-17-1-12,no,REF17,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,1.299999952,1.099999952,10.99999952,5.94,142,3,3,0,0.388774194,0.194515306,100,0,0,0
Ref-17-1-13,no,REF17,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,0.639999986,0.439999986,4.39999986,2.75,NA,4,4,0,0.53961667,0.340504541,100,0,0,0
Ref-17-1-15,no,REF17,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,1.429999948,1.229999948,12.29999948,17.93,129,5,3,2,0.622923286,0.373345936,99.5670996,0.2164502,0.2164502,0
Ref-17-1-16,no,REF17,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,1.429999948,1.429999948,14.29999948,17.66,NA,5,2,3,0.661563238,0.46875,66.5280665,0.2079002,33.2640333,0
Ref-17-1-17,no,REF17,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,1.230000019,1.030000019,10.30000019,14.57,163,2,2,0,0.008660322,0.002217292,100,0,0,0
Ref-17-1-18,no,REF17,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,1.679999948,1.479999948,14.79999948,31.19,NA,4,3,1,0.596595748,0.382701285,80.0995025,0,19.9004975,0
Ref-17-1-2,no,REF17,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,1.080000043,0.880000043,8.80000043,4.54,132,1,1,0,0,0,100,0,0,0
Ref-17-1-20,no,REF17,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,1.190000057,0.990000057,9.90000057,3.79,NA,3,3,0,0.399040986,0.231680211,100,0,0,0
Ref-17-1-3,no,REF17,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,1,0.8,8,8.03,160,3,2,1,0.01440241,0.003984048,76.9585253,0,23.0414747,0
Ref-17-1-4,no,REF17,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,1.620000005,1.420000005,14.20000005,25.17,NA,5,2,3,0.693147181,0.5,2.1505376,0,97.8494624,0
Ref-17-1-5,no,REF17,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,1.450000048,1.450000048,14.50000048,23.71,NA,4,3,1,0.727387629,0.411522634,90,0,10,0
Ref-17-1-6,no,REF17,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,1.75,1.55,15.5,37.78,NA,8,4,4,0.702850769,0.474183607,43.6597111,4.975923,51.364366,0
Ref-17-1-7,no,REF17,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,0.800000012,0.600000012,6.00000012,1.78,109,3,3,0,0.73562194,0.40625,100,0,0,0
Ref-17-1-8,no,REF17,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,1.419999957,1.419999957,14.19999957,21.75,NA,2,1,1,0,0,95.2380952,0,4.7619048,0
Ref-17-1-9,no,REF17,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,0.899999976,0.699999976,6.99999976,12.75,NA,3,2,1,0.250074031,0.127835448,99.9020568,0,0.0979432,0
REF3-1-1,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.480000019,1.280000019,12.80000019,6.96,115,7,5,2,0.164823695,0.061359333,99.5180723,0,0.4819277,0
REF3-1-10,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.5,1.5,15,12.56,92,8,7,1,0.247300914,0.09191232,99.6835443,0.3164557,0,0
REF3-1-11,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.75,1.75,17.5,4.6,82,6,5,1,0.361622172,0.152492431,93.1506849,0,6.8493151,0
REF3-1-12,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.50999999,1.30999999,13.0999999,31.92,NA,1,1,0,0,0,100,0,0,0
REF3-1-13,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.620000005,1.620000005,16.20000005,17.01,NA,4,3,1,0.851584254,0.544217687,17.3553719,0,82.6446281,0
REF3-1-14,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.730000019,1.730000019,17.30000019,13.85,NA,2,1,1,0,0,75,0,25,0
REF3-1-15,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.809999943,1.609999943,16.09999943,4.62,84,7,4,3,0.598338794,0.326919697,52.5337838,5.0675676,42.3986486,0
REF3-1-16,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.970000029,1.770000029,17.70000029,45.95,NA,3,2,1,0.191444082,0.090702948,4.4585987,0,95.5414013,0
REF3-1-17,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.659999967,1.659999967,16.59999967,26.31,NA,3,2,1,0.191444082,0.090702948,51.2195122,0,48.7804878,0
REF3-1-18,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.440000057,1.240000057,12.40000057,21.44,NA,5,3,2,0.031466666,0.00882019,91.68357,0,8.31643,0
REF3-1-19,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.600000024,1.400000024,14.00000024,26.07,NA,1,1,0,0,0,100,0,0,0
REF3-1-2,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.610000014,1.410000014,14.10000014,2.61,98,7,5,2,0.576953879,0.290691914,71.0906702,9.1984231,19.7109067,0
REF3-1-20,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.299999952,1.299999952,12.99999952,3.13,95,4,3,1,0.051789288,0.015778534,96.1832061,0,3.8167939,0
REF3-1-3,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.480000019,1.480000019,14.80000019,3.25,51,6,6,0,0.306680107,0.124290331,100,0,0,0
REF3-1-4,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.679999948,1.679999948,16.79999948,42.27,NA,3,2,1,0.304636097,0.165289256,9.9099099,0,90.0900901,0
REF3-1-5,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.360000014,1.360000014,13.60000014,23.72,NA,3,1,2,0,0,0.6622517,0,99.3377483,0
REF3-1-6,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.480000019,1.480000019,14.80000019,23.31,NA,3,2,1,0.304636097,0.165289256,18.0327869,0,81.9672131,0
REF3-1-7,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.519999981,1.519999981,15.19999981,45.6,NA,3,2,1,0.304636097,0.165289256,6.8322981,0,93.1677019,0
REF3-1-8,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.669999957,1.669999957,16.69999957,48.48,NA,3,2,1,0.693147181,0.5,1.3157895,0,98.6842105,0
REF3-1-9,no,REF3,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.49000001,1.29000001,12.9000001,34.64,NA,3,2,1,0.019542337,0.005681772,97.2299169,0,2.7700831,0
Ref4-1-01,no,REF4,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,36055,36.06,1,1.25,1.05,10.5,5.02,71,10,7,3,0.053767293,0.01380081,93.4196332,3.236246,3.236246,0.1078749
Ref4-1-02,no,REF4,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,36055,36.06,1,1.129999995,1.129999995,11.29999995,0.57,62,8,7,1,0.933543824,0.468759618,99.1304348,0.8695652,0,0
Ref4-1-03,no,REF4,Yes,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,36055,36.06,1,1.159999967,0.959999967,9.59999967,3.61,107,8,5,3,0.13900146,0.047937326,95.6521739,1.0604454,3.2873807,0
