PLOT_CODE,TYPHA_PRESENT,SITE,REFERENCE,SAMPLE_YEAR,TYPE,INLAND,SHEAR_BOOM,LOG_FENCE,OFFSHORE_STRUCTURE,CREATION_YR,AGE,SAMPLING_AGE,AREA_MAPPED,AREA_INTENDED,RIVER,ARM,M_UPRIVER,KM_UPRIVER,GRAZING,ELEVATION,PROX_CHAN,CARELYN_MH,ALL_RICH,NAT_RICH,NN_RICH,SHANN,SIMP,RC_Native,RC_NonNative,RC_Invasive,RC_Unknown
REF-2015-12-1-25,no,REF-2015-12,YES,2015,Inline,No,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,MAIN,18973,18.97,2,1.529964328,18.87276327,NA,11,6,5,1.08387,0.511507,73.9726,10.9589,13.6986,1.3699
REF-01-2-02,no,REF1,YES,2021,Inline,No,NO,NO,YES,NA,NA,NA,9610,NA,Pitt,MAIN,42406,42.41,2,0.87,0,87,7,4,3,0.708642,0.393023,78.6223,9.5012,11.8765,0
REF-01-2-06,no,REF1,YES,2021,Inline,No,NO,NO,YES,NA,NA,NA,9610,NA,Pitt,MAIN,42406,42.41,2,0.93,0.67903,NA,1,1,0,0,0,100,0,0,0
REF-01-2-11,no,REF1,YES,2021,Inline,No,NO,NO,YES,NA,NA,NA,9610,NA,Pitt,MAIN,42406,42.41,2,1.23,9.017096,NA,6,4,2,1.205679,0.686785,15.4229,49.7512,34.8259,0
REF-01-2-12,no,REF1,YES,2021,Inline,No,NO,NO,YES,NA,NA,NA,9610,NA,Pitt,MAIN,42406,42.41,2,1.26,10.33035,NA,7,4,3,0.513725,0.293503,69.4656,3.8168,26.7176,0
REF-01-2-09,no,REF1,YES,2021,Inline,No,NO,NO,YES,NA,NA,NA,9610,NA,Pitt,MAIN,42406,42.41,2,1.29,23.42087,70,7,5,2,1.204029,0.66642,72.2222,27.7778,0,0
REF-01-2-01,no,REF1,YES,2021,Inline,No,NO,NO,YES,NA,NA,NA,9610,NA,Pitt,MAIN,42406,42.41,2,1.3,24.27263,NA,10,5,5,0.156464,0.051105,78.5714,6.1224,15.3061,0
REF-01-2-08,no,REF1,YES,2021,Inline,No,NO,NO,YES,NA,NA,NA,9610,NA,Pitt,MAIN,42406,42.41,2,1.3,23.18782,NA,5,2,3,0.047865,0.016392,84.6154,1.3986,13.986,0
REF-01-2-14,no,REF1,YES,2021,Inline,No,NO,NO,YES,NA,NA,NA,9610,NA,Pitt,MAIN,42406,42.41,2,1.32,21.50918,87,10,5,5,0.366741,0.141289,46.1538,52.9915,0.8547,0
REF-01-2-05,no,REF1,YES,2021,Inline,No,NO,NO,YES,NA,NA,NA,9610,NA,Pitt,MAIN,42406,42.41,2,1.33,25.06529,NA,7,4,3,0.670839,0.370562,50.4854,48.5437,0,0.9709
REF-01-2-10,no,REF1,YES,2021,Inline,No,NO,NO,YES,NA,NA,NA,9610,NA,Pitt,MAIN,42406,42.41,2,1.33,15.2859,NA,7,6,1,0.925813,0.548569,66.9967,33.0033,0,0
REF-01-2-16,no,REF1,YES,2021,Inline,No,NO,NO,YES,NA,NA,NA,9610,NA,Pitt,MAIN,42406,42.41,2,1.35,10.08721,93,9,4,5,1.131462,0.654444,89.4188,5.9613,4.4709,0.149
REF-01-2-03,no,REF1,YES,2021,Inline,No,NO,NO,YES,NA,NA,NA,9610,NA,Pitt,MAIN,42406,42.41,2,1.36,32.2219,30,11,8,3,0.606803,0.258612,88.8325,10.1523,1.0152,0
REF-01-2-18,no,REF1,YES,2021,Inline,No,NO,NO,YES,NA,NA,NA,9610,NA,Pitt,MAIN,42406,42.41,2,1.37,20.56712,NA,9,5,4,0.222833,0.088477,77.9614,11.0193,11.0193,0
REF-01-2-20,no,REF1,YES,2021,Inline,No,NO,NO,YES,NA,NA,NA,9610,NA,Pitt,MAIN,42406,42.41,2,1.4,25.39907,NA,7,4,3,0.40451,0.170799,45.2055,41.0959,13.6986,0
REF-01-2-19,no,REF1,YES,2021,Inline,No,NO,NO,YES,NA,NA,NA,9610,NA,Pitt,MAIN,42406,42.41,2,1.55,43.43949,NA,3,3,0,0.739911,0.50477,100,0,0,0
REF-01-2-07,no,REF1,YES,2021,Inline,No,NO,NO,YES,NA,NA,NA,9610,NA,Pitt,MAIN,42406,42.41,2,1.73,54.52746,NA,5,5,0,0.836648,0.528419,100,0,0,0
REF-01-1-15,no,REF1,YES,2021,Inline,No,NO,NO,YES,NA,NA,NA,9610,NA,Pitt,MAIN,42406,42.41,2,1.74,50.78304,89,5,5,0,0.722095,0.428068,100,0,0,0
REF-01-1-13,no,REF1,YES,2021,Inline,No,NO,NO,YES,NA,NA,NA,9610,NA,Pitt,MAIN,42406,42.41,2,1.79,45.05637,102,5,4,1,0.21189,0.088019,99.6198,0,0.3802,0
REF-11-1-10,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,-0.11661,0,122,3,3,0,0.509884,0.321808,100,0,0,0
REF-11-1-05,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,0.27395,1.94126,122,4,4,0,0.429413,0.225865,100,0,0,0
REF-11-1-08,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,0.500563,14.60192,NA,7,6,1,0.851149,0.469686,98.6667,1.3333,0,0
REF-11-1-04,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,0.590563,19.58196,NA,5,4,1,0.795719,0.446658,87.5776,12.4224,0,0
REF-11-1-13,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,0.781127,18.88294,NA,8,6,2,0.942155,0.490715,90.3509,0.8772,8.7719,0
REF-11-1-09,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,0.841688,29.34054,NA,9,5,4,1.157596,0.657136,63.4483,35.1724,0.6897,0.6897
REF-11-1-20,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,0.969438,36.72622,103,10,7,3,1.589303,0.761749,33.8843,33.0579,33.0579,0
REF-11-1-16,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,0.992814,16.94959,144,5,4,1,0.128167,0.044846,99.8915,0.1085,0,0
REF-11-1-07,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,1.0062,4.080016,137,5,5,0,0.119534,0.041691,100,0,0,0
REF-11-1-01,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,1.042251,16.83567,134,8,7,1,0.378526,0.16727,98.801,1.199,0,0
REF-11-1-12,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,1.14676,9.977616,163,8,5,3,0.270603,0.103813,91.5764,4.8135,3.6101,0
REF-11-1-03,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,1.155075,4.093371,148,3,3,0,0.017303,0.004427,100,0,0,0
REF-11-1-11,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,1.161124,40.85773,NA,8,3,5,1.098612,0.666667,1.6043,1.0695,96.7914,0.5348
REF-11-1-17,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,1.161686,35.97591,NA,14,11,3,0.755459,0.492243,62.6755,0.0826,37.2419,0
REF-11-1-18,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,1.17,41.19083,NA,9,4,5,0.79373,0.390533,12.381,0.9524,58.0952,28.5714
REF-11-1-02,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,1.34281,31.27196,46,9,6,3,1.132984,0.605367,16.8203,2.3041,80.8756,0
REF-11-1-14,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,1.35,32.19399,88,6,3,3,0.663285,0.404521,6.9374,1.692,91.3706,0
REF-11-1-15,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,1.35169,5.896664,139,6,5,1,0.142356,0.054517,99.8786,0,0.1214,0
REF-11-1-06,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,1.371686,29.48104,104,6,3,3,0.923841,0.553633,94.4444,1.3889,4.1667,0
REF-11-1-19,no,REF11,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,MAIN,9752,9.75,1,1.53,41.63255,NA,4,1,3,0,0,25,25,50,0
REF13-1-20,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,0.73467,10.74089,151,5,3,2,0.02458,0.006628,99.6689,0.3311,0,0
REF13-1-19,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,0.746124,3.092893,158,2,2,0,0.013925,0.003831,100,0,0,0
REF13-1-05,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,1.110555,8.362736,137,2,2,0,0.015766,0.004425,100,0,0,0
REF13-1-01,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,1.129724,29.01966,147,8,5,3,0.164824,0.061359,95.1613,2.3041,2.5346,0
REF13-1-13,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,1.137509,38.34531,146,5,2,3,0.362211,0.207612,35.4167,22.9167,41.6667,0
REF13-1-08,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,1.278888,42.88382,NA,5,2,3,0.142506,0.062435,50,0,50,0
REF13-1-11,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,1.308074,28.61258,118,5,3,2,0.66756,0.464755,99.6383,0.1808,0,0.1808
REF13-1-06,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,1.358898,17.35048,165,3,2,1,0.009102,0.002347,99.8826,0.1174,0,0
REF13-1-17,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,1.46,14.86359,161,3,2,1,0.008041,0.002037,99.8982,0.1018,0,0
REF13-1-16,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,1.478351,15.79119,145,3,2,1,0.009102,0.002347,99.8826,0.1174,0,0
REF13-1-10,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,1.490555,48.73848,141,5,2,3,0.304636,0.165289,6.0773,0,93.9227,0
REF13-1-14,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,1.491118,21.65631,118,6,4,2,0.79373,0.390533,17.5676,1.3514,81.0811,0
REF13-1-15,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,1.539722,49.31733,137,8,5,3,1.157362,0.603784,69.9422,0.578,29.4798,0
REF13-1-12,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,1.548045,10.98009,121,6,5,1,0.195865,0.075625,99.7006,0.2994,0,0
REF13-1-04,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,1.558879,34.53639,130,8,4,4,0.79373,0.390533,28.8889,44.4444,26.6667,0
REF13-1-03,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,1.579443,25.85045,201,6,6,0,0.236718,0.084957,100,0,0,0
REF13-1-18,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,1.581107,62.124,126,6,4,2,0.53051,0.238185,92,4,4,0
REF13-1-07,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,1.71194,52.36918,147,9,5,4,1.129959,0.61566,76.971,12.4481,10.3734,0.2075
REF13-1-09,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,1.748317,33.29574,NA,8,3,5,1.098612,0.666667,4.0541,13.5135,67.5676,14.8649
REF13-1-02,no,REF13,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,MAIN,5066,5.07,0,1.909723,62.31722,128,8,3,5,0.590885,0.381179,68.6007,24.5734,6.8259,0
REF14-1-17,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,0.032665,0.627219,17,2,2,0,0.175975,0.081485,100,0,0,0
REF14-1-3,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,0.437148,29.23017,117,2,2,0,0.012866,0.003496,100,0,0,0
REF14-1-5,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,0.490573,3.694314,72,2,2,0,0.014402,0.003984,100,0,0,0
REF14-1-11,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,0.501735,1.701708,85,3,3,0,0.232529,0.100609,100,0,0,0
REF14-1-10,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,0.528858,13.4484,NA,1,1,0,0,0,100,0,0,0
REF14-1-18,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,0.530571,23.61293,113,2,2,0,0.014402,0.003984,100,0,0,0
REF14-1-15,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,0.550573,5.702224,85,1,1,0,0,0,100,0,0,0
REF14-1-16,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,0.576554,7.333104,87,3,3,0,0.598157,0.398879,100,0,0,0
REF14-1-12,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,0.689425,25.02458,113,4,3,1,0.29582,0.129856,99.8632,0.1368,0,0
REF14-1-14,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,0.748858,21.51062,95,2,2,0,0.108471,0.044421,100,0,0,0
REF14-1-9,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,0.761715,5.182767,66,2,2,0,0.012309,0.003322,100,0,0,0
REF14-1-6,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,0.818849,13.73547,102,3,3,0,0.115971,0.044779,100,0,0,0
REF14-1-13,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,0.830573,32.53879,139,5,4,1,0.52716,0.3254,99.8012,0.1988,0,0
REF14-1-2,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,0.837705,22.15318,129,4,3,1,0.123086,0.044186,99.8878,0.1122,0,0
REF14-1-4,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,0.911151,19.25082,109,3,2,1,0.296715,0.159688,99.8752,0.1248,0,0
REF14-1-20,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,0.922864,26.55257,140,3,3,0,0.164597,0.071913,100,0,0,0
REF14-1-7,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,0.952294,40.32766,139,2,1,1,0,0,98.8372,1.1628,0,0
REF14-1-1,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,1.02,36.54849,120,5,3,2,0.19079,0.085376,97.7178,0,2.2822,0
REF14-1-8,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,1.079427,43.45504,89,3,2,1,0.59827,0.408163,99.7151,0.2849,0,0
REF14-1-19,no,REF14,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,MAIN,4122,4.12,1,1.188856,44.52296,90,3,3,0,0.079994,0.028526,100,0,0,0
Ref-17-1-7,no,REF17,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,NORTH,2492,2.49,1,0.382432,1.779029,109,3,3,0,0.735622,0.40625,100,0,0,0
Ref-17-1-13,no,REF17,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,NORTH,2492,2.49,1,0.412872,2.745165,NA,4,4,0,0.539617,0.340505,100,0,0,0
Ref-17-1-9,no,REF17,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,NORTH,2492,2.49,1,0.879857,12.74516,NA,3,2,1,0.250074,0.127835,99.9021,0,0.0979,0
Ref-17-1-1,no,REF17,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,NORTH,2492,2.49,1,0.918569,11.74516,170,2,2,0,0.060498,0.021737,100,0,0,0
Ref-17-1-20,no,REF17,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,NORTH,2492,2.49,1,0.931563,3.791649,NA,3,3,0,0.399041,0.23168,100,0,0,0
Ref-17-1-2,no,REF17,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,NORTH,2492,2.49,1,1.020979,4.539436,132,1,1,0,0,0,100,0,0,0
Ref-17-1-3,no,REF17,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,NORTH,2492,2.49,1,1.078434,8.033712,160,3,2,1,0.014402,0.003984,76.9585,0,23.0415,0
Ref-17-1-12,no,REF17,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,NORTH,2492,2.49,1,1.240142,5.943766,142,3,3,0,0.388774,0.194515,100,0,0,0
Ref-17-1-10,no,REF17,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,NORTH,2492,2.49,1,1.310283,15.10452,146,3,3,0,0.67994,0.44353,100,0,0,0
Ref-17-1-17,no,REF17,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,NORTH,2492,2.49,1,1.387058,14.56628,163,2,2,0,0.00866,0.002217,100,0,0,0
Ref-17-1-5,no,REF17,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,NORTH,2492,2.49,1,1.390561,23.71052,NA,4,3,1,0.727388,0.411523,90,0,10,0
Ref-17-1-16,no,REF17,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,NORTH,2492,2.49,1,1.420713,17.66171,NA,5,3,2,1.052923,0.634921,87.3181,0.2079,12.474,0
Ref-17-1-15,no,REF17,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,NORTH,2492,2.49,1,1.421278,17.93292,129,5,3,2,0.622923,0.373346,99.5671,0.2165,0.2165,0
Ref-17-1-8,no,REF17,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,NORTH,2492,2.49,1,1.430712,21.75389,NA,2,1,1,0,0,95.2381,0,4.7619,0
Ref-17-1-4,no,REF17,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,NORTH,2492,2.49,1,1.53071,25.17196,NA,5,3,2,0.189683,0.074704,55.914,0,44.086,0
Ref-17-1-18,no,REF17,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,NORTH,2492,2.49,1,1.590846,31.19488,NA,4,4,0,0.97689,0.564342,100,0,0,0
Ref-17-1-6,no,REF17,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,NORTH,2492,2.49,1,1.769576,37.77975,NA,8,5,3,1.026171,0.606026,91.8138,4.9759,3.2103,0
Ref-17-1-11,no,REF17,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,NORTH,2492,2.49,1,1.879295,38.85049,NA,6,5,1,0.453203,0.21048,97.8355,2.1645,0,0
REF-20-1-18,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,0.44015,0.175937,NA,5,1,4,0,0,0.0997,1.1964,98.7039,0
REF-20-1-13,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,0.600521,0.072484,NA,8,2,6,0.59827,0.408163,6.993,72.028,19.98,0.999
REF-20-1-17,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,0.849924,2.648423,124,4,2,2,0.636514,0.444444,37.4532,0.1248,62.422,0
REF-20-1-20,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,1.410019,46.1257,69,5,3,2,0.191947,0.078155,99.7984,0.1008,0,0.1008
REF-20-1-07,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,1.419964,14.38475,109,3,3,0,0.445981,0.231569,100,0,0,0
REF-20-1-01,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,1.440018,36.76937,99,3,3,0,0.572492,0.378767,100,0,0,0
REF-20-1-15,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,1.440021,28.41253,NA,2,1,1,0,0,99,0,0,1
REF-20-1-14,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,1.48,28.10394,68,4,3,1,0.062409,0.019655,20.1597,79.8403,0,0
REF-20-1-08,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,1.499962,52.56151,NA,4,3,1,0.150769,0.064447,98.9373,0,0,1.0627
REF-20-1-12,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,1.54,28.18744,NA,2,1,1,0,0,98,2,0,0
REF-20-1-04,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,1.590146,26.91875,89,5,2,3,0.636514,0.444444,3,95,0,2
REF-20-1-03,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,1.609938,19.95529,NA,4,3,1,0.747312,0.503868,7.0929,92.9071,0,0
REF-20-1-05,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,1.629911,9.677149,116,3,2,1,0.206192,0.099723,99.8948,0.1052,0,0
REF-20-1-19,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,1.63989,41.62465,96,4,3,1,0.357591,0.1818,99.9001,0,0,0.0999
REF-20-1-06,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,1.779785,3.978963,NA,1,0,1,0,1,0,0,100,0
REF-20-1-09,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,1.779937,7.186696,74,4,2,2,0.693147,0.5,79.1367,20.8633,0,0
REF-20-1-02,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,1.830176,19.43803,114,3,2,1,0.111474,0.045952,85,15,0,0
REF-20-1-10,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,1.899944,22.37285,121,2,2,0,0.206192,0.099723,100,0,0,0
REF-20-1-16,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,2.069942,20.71415,107,2,2,0,0.056002,0.0198,100,0,0,0
REF-20-1-11,no,REF20,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Serpentine,MAIN,3060,3.06,0,2.07004,3.399896,NA,2,0,2,0,1,0,1,99,0
REF-21-1-06,no,REF21,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Nicomekl,MAIN,1904,1.9,0,0.840618,21.06471,NA,3,3,0,0.354405,0.178403,100,0,0,0
REF-21-1-09,no,REF21,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Nicomekl,MAIN,1904,1.9,0,1.090463,18.3354,NA,3,3,0,0.018564,0.004799,100,0,0,0
REF-21-1-08,no,REF21,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Nicomekl,MAIN,1904,1.9,0,1.160456,6.284328,NA,4,4,0,0.336571,0.152562,100,0,0,0
REF-21-1-02,no,REF21,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Nicomekl,MAIN,1904,1.9,0,1.290152,22.1684,NA,2,2,0,0.336496,0.188366,100,0,0,0
REF-21-1-10,no,REF21,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Nicomekl,MAIN,1904,1.9,0,1.32,25.28925,NA,4,4,0,0.49608,0.241,100,0,0,0
REF-21-1-16,no,REF21,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Nicomekl,MAIN,1904,1.9,0,1.419922,16.34991,NA,3,3,0,0.221754,0.091711,100,0,0,0
REF-21-1-15,no,REF21,YES,2021,Inline,No,NO,NO,NO,NA,NA,NA,NA,NA,Nicomekl,MAIN,1904,1.9,0,1.42,5.771828,NA,2,1,1,0,0,75,25,0,0
